"driver","neighbour"
"AP1S1","AP1S3"
"AP1S1","AP2A1"
"AP1S1","AP2A2"
"AP1S1","AP2B1"
"AP1S1","AP2M1"
"AP1S1","AP2S1"
"AP1S1","AP3B1"
"AP1S1","AP3B2"
"AP1S1","AP3D1"
"AP1S1","AP3M1"
"AP1S1","AP3M2"
"AP1S1","AP3S1"
"AP1S1","AP3S2"
"AP1S1","AP4B1"
"AP1S1","AP4E1"
"AP1S1","AP4M1"
"AP1S1","AP4S1"
"AP1S1","ARF1"
"AP1S1","ARL4C"
"AP1S1","ARMC6"
"AP1S1","ARRB1"
"AP1S1","ATG9A"
"AP1S1","BAIAP2L2"
"AP1S1","BLOC1S1"
"AP1S1","BRD4"
"AP1S1","CANX"
"AP1S1","CAP2"
"AP1S1","CD74"
"AP1S1","CLINT1"
"AP1S1","CLTA"
"AP1S1","CLTB"
"AP1S1","CLTC"
"AP1S1","CLTCL1"
"AP1S1","CLVS1"
"AP1S1","CLVS2"
"AP1S1","COMT"
"AP1S1","CPD"
"AP1S1","CTSZ"
"AP1S1","CUL4A"
"AP1S1","DDX6"
"AP1S1","DNASE2"
"AP1S1","DNM1"
"AP1S1","DNM2"
"AP1S1","DNM3"
"AP1S1","E2F4"
"AP1S1","EEF1E1"
"AP1S1","EGFR"
"AP1S1","ENTHD1"
"AP1S1","EPN1"
"AP1S1","EPN2"
"AP1S1","EPN3"
"AP1S1","EPS15"
"AP1S1","EPS15L1"
"AP1S1","FTH1"
"AP1S1","FTL"
"AP1S1","GAK"
"AP1S1","GNS"
"AP1S1","GSTM1"
"AP1S1","GTSE1"
"AP1S1","HIP1R"
"AP1S1","HLA-A"
"AP1S1","HLA-B"
"AP1S1","HLA-C"
"AP1S1","HLA-DPA1"
"AP1S1","HLA-DPB1"
"AP1S1","HLA-DQA1"
"AP1S1","HLA-DQA2"
"AP1S1","HLA-DQB1"
"AP1S1","HLA-DQB2"
"AP1S1","HLA-DRA"
"AP1S1","HLA-DRB1"
"AP1S1","HLA-DRB5"
"AP1S1","HLA-E"
"AP1S1","HLA-F"
"AP1S1","HLA-G"
"AP1S1","HNRNPL"
"AP1S1","IGF2R"
"AP1S1","KCNQ5"
"AP1S1","M6PR"
"AP1S1","MOV10"
"AP1S1","MRFAP1L1"
"AP1S1","NCALD"
"AP1S1","NECAP1"
"AP1S1","NECAP2"
"AP1S1","NHLRC2"
"AP1S1","NPEPL1"
"AP1S1","NR2C2"
"AP1S1","OCRL"
"AP1S1","PECAM1"
"AP1S1","PICALM"
"AP1S1","PICK1"
"AP1S1","PIK3C2A"
"AP1S1","PRDX3"
"AP1S1","RAB10"
"AP1S1","RAB32"
"AP1S1","RAB38"
"AP1S1","RAB5C"
"AP1S1","RABGEF1"
"AP1S1","RCC1"
"AP1S1","RHOU"
"AP1S1","SEC31A"
"AP1S1","SEC61A1"
"AP1S1","SGIP1"
"AP1S1","SH3GL2"
"AP1S1","SLC16A1"
"AP1S1","SLC18A3"
"AP1S1","SNAPIN"
"AP1S1","SNX2"
"AP1S1","SNX5"
"AP1S1","SNX9"
"AP1S1","SORT1"
"AP1S1","SPPL3"
"AP1S1","STAT1"
"AP1S1","SYNJ1"
"AP1S1","SYNRG"
"AP1S1","TBC1D8B"
"AP1S1","TFRC"
"AP1S1","TGFBR2"
"AP1S1","TGOLN2"
"AP1S1","TIPARP"
"AP1S1","TPD52"
"AP1S1","TPD52L1"
"AP1S1","TRIM25"
"AP1S1","TRIM67"
"AP1S1","TRMT1"
"AP1S1","TRMT61A"
"AP1S1","TXNDC5"
"AP1S1","UBA1"
"AP1S1","VAMP2"
"AP1S1","VAMP7"
"AP1S1","VAMP8"
"AP1S1","XPO1"
"AP1S1","YIPF6"
"APOBEC2","A1CF"
"APOBEC2","APOBEC1"
"APOBEC2","TNF"
"APOL2","AIG1"
"APOL2","AKAP1"
"APOL2","ALDH3B1"
"APOL2","APBB2"
"APOL2","APOC2"
"APOL2","APOC4"
"APOL2","ATP2A1"
"APOL2","BCAP31"
"APOL2","BPNT1"
"APOL2","BSG"
"APOL2","BSND"
"APOL2","CCNF"
"APOL2","CERK"
"APOL2","CHRNA3"
"APOL2","CHRNB1"
"APOL2","CHRND"
"APOL2","CISD2"
"APOL2","DERL1"
"APOL2","DPP6"
"APOL2","DPP9"
"APOL2","DUSP22"
"APOL2","EBAG9"
"APOL2","EID3"
"APOL2","EMP1"
"APOL2","ERAP1"
"APOL2","ERGIC1"
"APOL2","ERGIC3"
"APOL2","GBP5"
"APOL2","GJB5"
"APOL2","GJD3"
"APOL2","GNAZ"
"APOL2","GPR12"
"APOL2","HADHB"
"APOL2","HLA-DQA1"
"APOL2","HNRNPH1"
"APOL2","HNRNPH3"
"APOL2","HSD3B7"
"APOL2","HSPA1A"
"APOL2","HSPA8"
"APOL2","HTR3A"
"APOL2","ITGB2"
"APOL2","KCNA1"
"APOL2","LMNA"
"APOL2","MAPK3"
"APOL2","MARCKS"
"APOL2","MAST3"
"APOL2","MFF"
"APOL2","MGST3"
"APOL2","MRPS9"
"APOL2","MTCH1"
"APOL2","MTCH2"
"APOL2","NCBP1"
"APOL2","NPTN"
"APOL2","PANX1"
"APOL2","POLK"
"APOL2","PRKY"
"APOL2","PRMT8"
"APOL2","PSCA"
"APOL2","PSG9"
"APOL2","PTH2R"
"APOL2","RAB5C"
"APOL2","RPN1"
"APOL2","RPN2"
"APOL2","RXFP1"
"APOL2","SEC61B"
"APOL2","SFXN5"
"APOL2","SIT1"
"APOL2","SLC18A1"
"APOL2","SLC26A6"
"APOL2","SLC2A12"
"APOL2","SOD1"
"APOL2","SPPL3"
"APOL2","STX1A"
"APOL2","STX2"
"APOL2","TCTN2"
"APOL2","TCTN3"
"APOL2","TMED8"
"APOL2","TMEM139"
"APOL2","TMEM179B"
"APOL2","TMEM209"
"APOL2","TMEM30A"
"APOL2","TMEM45B"
"APOL2","TMEM60"
"APOL2","TMEM63B"
"APOL2","TNFRSF10A"
"APOL2","TRIM25"
"APOL2","UBB"
"APOL2","UBL4A"
"APOL2","UBQLN2"
"APOL2","USE1"
"APOL2","VAPB"
"APOL2","YIPF6"
"AQP12A","AQP1"
"AQP12A","AQP10"
"AQP12A","AQP11"
"AQP12A","AQP2"
"AQP12A","AQP3"
"AQP12A","AQP5"
"AQP12A","AQP7"
"AQP12A","AQP8"
"AQP12A","AQP9"
"AQP12A","MIP"
"AREG","ADAM17"
"AREG","ADCY9"
"AREG","AHR"
"AREG","AP2A1"
"AREG","AP2A2"
"AREG","AP2B1"
"AREG","AP2M1"
"AREG","AP2S1"
"AREG","APP"
"AREG","ARHGEF7"
"AREG","BTC"
"AREG","CBL"
"AREG","CCND3"
"AREG","CD59"
"AREG","CDC42"
"AREG","CHUK"
"AREG","CLTA"
"AREG","CLTC"
"AREG","CNIH2"
"AREG","CNIH3"
"AREG","CTSC"
"AREG","CTSZ"
"AREG","EGF"
"AREG","EPGN"
"AREG","EPN1"
"AREG","EPN2"
"AREG","EPS15"
"AREG","EPS15L1"
"AREG","ERBB2"
"AREG","ERBB3"
"AREG","ERBB4"
"AREG","EREG"
"AREG","F5"
"AREG","FOLR1"
"AREG","FOXA1"
"AREG","GOLGA2"
"AREG","GORASP1"
"AREG","GOSR2"
"AREG","GRIA1"
"AREG","GRP"
"AREG","HGS"
"AREG","IGF1"
"AREG","KRTAP10-3"
"AREG","KRTAP10-8"
"AREG","LMAN1"
"AREG","LMAN1L"
"AREG","LMAN2"
"AREG","LMAN2L"
"AREG","MCFD2"
"AREG","MRGPRX3"
"AREG","NEURL4"
"AREG","PLCG1"
"AREG","RELA"
"AREG","RPS27A"
"AREG","S100A2"
"AREG","S100A4"
"AREG","S100A5"
"AREG","SAR1B"
"AREG","SEC13"
"AREG","SEC16A"
"AREG","SEC16B"
"AREG","SEC22A"
"AREG","SEC22B"
"AREG","SEC22C"
"AREG","SEC23A"
"AREG","SEC23IP"
"AREG","SEC24A"
"AREG","SEC24B"
"AREG","SEC24C"
"AREG","SEC24D"
"AREG","SEC31A"
"AREG","SERPINA1"
"AREG","SH3GL1"
"AREG","SH3GL2"
"AREG","SH3GL3"
"AREG","SH3KBP1"
"AREG","SNX11"
"AREG","SPRY1"
"AREG","SPRY2"
"AREG","SRC"
"AREG","STAM"
"AREG","STAM2"
"AREG","STX5"
"AREG","TFG"
"AREG","TGFA"
"AREG","TMED10"
"AREG","TMED2"
"AREG","UBA52"
"AREG","UBB"
"AREG","UBC"
"AREG","UBQLN4"
"AREG","USO1"
"AREG","YKT6"
"ARIH1","ACAD11"
"ARIH1","ACADVL"
"ARIH1","ANKMY2"
"ARIH1","AP2A1"
"ARIH1","APPBP2"
"ARIH1","ATF1"
"ARIH1","ATF2"
"ARIH1","ATF7"
"ARIH1","ATP6AP1"
"ARIH1","BATF3"
"ARIH1","BBX"
"ARIH1","BIRC6"
"ARIH1","BMP7"
"ARIH1","BRCA1"
"ARIH1","BRD4"
"ARIH1","BTBD1"
"ARIH1","BTBD10"
"ARIH1","BTBD2"
"ARIH1","BTBD9"
"ARIH1","BTF3L4"
"ARIH1","BTRC"
"ARIH1","CAMKV"
"ARIH1","CARD10"
"ARIH1","CASK"
"ARIH1","CAV1"
"ARIH1","CBFB"
"ARIH1","CCNA2"
"ARIH1","CCNE1"
"ARIH1","CCNF"
"ARIH1","CDK2"
"ARIH1","CDKN1B"
"ARIH1","CFL2"
"ARIH1","CKS1B"
"ARIH1","CREB1"
"ARIH1","CREB5"
"ARIH1","CRY1"
"ARIH1","CSNK1G3"
"ARIH1","CT45A5"
"ARIH1","CTSC"
"ARIH1","CUL1"
"ARIH1","CUL2"
"ARIH1","CUL3"
"ARIH1","CUL4A"
"ARIH1","DACH1"
"ARIH1","DCUN1D1"
"ARIH1","DDB1"
"ARIH1","DDX1"
"ARIH1","DDX47"
"ARIH1","DHPS"
"ARIH1","DICER1"
"ARIH1","DKC1"
"ARIH1","DR1"
"ARIH1","ECT2"
"ARIH1","EGFR"
"ARIH1","EHHADH"
"ARIH1","EIF3H"
"ARIH1","EIF3L"
"ARIH1","EIF4E2"
"ARIH1","ELAC2"
"ARIH1","ELP3"
"ARIH1","EN1"
"ARIH1","EPN3"
"ARIH1","ETF1"
"ARIH1","FAM83D"
"ARIH1","FARSB"
"ARIH1","FBLN2"
"ARIH1","FBXL15"
"ARIH1","FBXL17"
"ARIH1","FBXL5"
"ARIH1","FBXO11"
"ARIH1","FBXO21"
"ARIH1","FBXO22"
"ARIH1","FBXO3"
"ARIH1","FBXO32"
"ARIH1","FBXO33"
"ARIH1","FBXO6"
"ARIH1","FBXO7"
"ARIH1","FBXW11"
"ARIH1","FBXW2"
"ARIH1","FBXW7"
"ARIH1","FDPS"
"ARIH1","FEM1C"
"ARIH1","FOXK1"
"ARIH1","GLMN"
"ARIH1","GNB4"
"ARIH1","GOPC"
"ARIH1","GSK3B"
"ARIH1","HAUS7"
"ARIH1","HBS1L"
"ARIH1","HERC5"
"ARIH1","HNRNPH1"
"ARIH1","HNRNPL"
"ARIH1","HOXA10"
"ARIH1","HOXB9"
"ARIH1","HOXC9"
"ARIH1","HSPA1A"
"ARIH1","HSPB1"
"ARIH1","HUS1"
"ARIH1","ILF2"
"ARIH1","IPP"
"ARIH1","IQGAP1"
"ARIH1","IRF9"
"ARIH1","ISG15"
"ARIH1","ISL1"
"ARIH1","ISL2"
"ARIH1","JUN"
"ARIH1","JUNB"
"ARIH1","JUND"
"ARIH1","KATNA1"
"ARIH1","KBTBD6"
"ARIH1","KBTBD7"
"ARIH1","KCTD10"
"ARIH1","KCTD13"
"ARIH1","KCTD3"
"ARIH1","KCTD9"
"ARIH1","KDM1A"
"ARIH1","KLHDC10"
"ARIH1","KLHDC2"
"ARIH1","KLHDC3"
"ARIH1","KLHL12"
"ARIH1","KLHL13"
"ARIH1","KLHL15"
"ARIH1","KLHL2"
"ARIH1","KLHL22"
"ARIH1","KLHL25"
"ARIH1","KLHL26"
"ARIH1","KLHL7"
"ARIH1","KLHL9"
"ARIH1","KRAS"
"ARIH1","LRRTM3"
"ARIH1","MAFB"
"ARIH1","MAGEE2"
"ARIH1","METTL8"
"ARIH1","MTFMT"
"ARIH1","NDEL1"
"ARIH1","NEDD8"
"ARIH1","NIPSNAP1"
"ARIH1","NISCH"
"ARIH1","NMT1"
"ARIH1","NOTCH1"
"ARIH1","NSUN4"
"ARIH1","OBSL1"
"ARIH1","OPTN"
"ARIH1","PCBP1"
"ARIH1","PDCD2L"
"ARIH1","PDCD6"
"ARIH1","PDE12"
"ARIH1","PEF1"
"ARIH1","PHGDH"
"ARIH1","PIP5K1A"
"ARIH1","PLCD3"
"ARIH1","PLD1"
"ARIH1","POLD1"
"ARIH1","POLE"
"ARIH1","PPM1B"
"ARIH1","PPP2R1A"
"ARIH1","PRPF31"
"ARIH1","PRPF8"
"ARIH1","PRPH"
"ARIH1","PSMF1"
"ARIH1","PUS7L"
"ARIH1","RAB1A"
"ARIH1","RBM26"
"ARIH1","RBM42"
"ARIH1","RBX1"
"ARIH1","RCBTB1"
"ARIH1","RECQL4"
"ARIH1","RHOBTB2"
"ARIH1","RIT1"
"ARIH1","RNF138"
"ARIH1","RPL10"
"ARIH1","RPS27A"
"ARIH1","SEC13"
"ARIH1","SEC31A"
"ARIH1","SETD7"
"ARIH1","SHKBP1"
"ARIH1","SIM2"
"ARIH1","SKP1"
"ARIH1","SKP2"
"ARIH1","SLURP1"
"ARIH1","SNAPC1"
"ARIH1","SNCAIP"
"ARIH1","SNRPE"
"ARIH1","SNX18"
"ARIH1","SPANXN3"
"ARIH1","SPOP"
"ARIH1","SRBD1"
"ARIH1","SRP14"
"ARIH1","SRP9"
"ARIH1","SSBP3"
"ARIH1","SYT2"
"ARIH1","TCERG1"
"ARIH1","TFAM"
"ARIH1","TGIF2LY"
"ARIH1","THYN1"
"ARIH1","TIMELESS"
"ARIH1","TIPIN"
"ARIH1","TNFAIP1"
"ARIH1","TNFAIP3"
"ARIH1","TRIM21"
"ARIH1","TRIM25"
"ARIH1","TRIM28"
"ARIH1","TRIM67"
"ARIH1","TRIM9"
"ARIH1","TULP3"
"ARIH1","TXLNA"
"ARIH1","UBA2"
"ARIH1","UBA52"
"ARIH1","UBAP2L"
"ARIH1","UBB"
"ARIH1","UBC"
"ARIH1","UBE2A"
"ARIH1","UBE2B"
"ARIH1","UBE2C"
"ARIH1","UBE2D1"
"ARIH1","UBE2D2"
"ARIH1","UBE2D3"
"ARIH1","UBE2D4"
"ARIH1","UBE2E1"
"ARIH1","UBE2E2"
"ARIH1","UBE2E3"
"ARIH1","UBE2G1"
"ARIH1","UBE2G2"
"ARIH1","UBE2H"
"ARIH1","UBE2I"
"ARIH1","UBE2J1"
"ARIH1","UBE2J2"
"ARIH1","UBE2K"
"ARIH1","UBE2L3"
"ARIH1","UBE2L6"
"ARIH1","UBE2M"
"ARIH1","UBE2N"
"ARIH1","UBE2NL"
"ARIH1","UBE2Q1"
"ARIH1","UBE2Q2"
"ARIH1","UBE2R2"
"ARIH1","UBE2S"
"ARIH1","UBE2T"
"ARIH1","UBE2U"
"ARIH1","UBE2V1"
"ARIH1","UBE2V2"
"ARIH1","UBE2W"
"ARIH1","UBE2Z"
"ARIH1","UBR4"
"ARIH1","UHRF1"
"ARIH1","UPF1"
"ARIH1","UPF3B"
"ARIH1","USP39"
"ARIH1","USP47"
"ARIH1","USP9X"
"ARIH1","VAV2"
"ARIH1","VCP"
"ARIH1","VHL"
"ARIH1","VPS26A"
"ARIH1","WDR4"
"ARIH1","WRNIP1"
"ARIH1","XPO5"
"ARIH1","ZER1"
"ARIH1","ZFP41"
"ARIH1","ZFP82"
"ARIH1","ZIC2"
"ARIH1","ZNF248"
"ARIH1","ZNF263"
"ARIH1","ZNF35"
"ARIH1","ZNF484"
"ARIH1","ZNF501"
"ARIH1","ZNF574"
"ARIH1","ZNF623"
"ARIH1","ZNF687"
"ARIH1","ZRANB1"
"ARIH1","ZSWIM6"
"ARIH1","ZYG11B"
"ATF1","ARIH1"
"ATF1","ARL2BP"
"ATF1","ARNT2"
"ATF1","ASCL1"
"ATF1","ATF2"
"ATF1","ATF4"
"ATF1","ATF6B"
"ATF1","ATM"
"ATF1","ATR"
"ATF1","BACH1"
"ATF1","BMI1"
"ATF1","CACNG2"
"ATF1","CAMK1"
"ATF1","CAMK2A"
"ATF1","CAMK2G"
"ATF1","CCDC65"
"ATF1","CCDC97"
"ATF1","CD6"
"ATF1","CDK3"
"ATF1","CENPQ"
"ATF1","CMPK1"
"ATF1","CREB1"
"ATF1","CREB3"
"ATF1","CREB3L1"
"ATF1","CREB3L3"
"ATF1","CREB3L4"
"ATF1","CSGALNACT2"
"ATF1","CSNK2A1"
"ATF1","CSNK2A2"
"ATF1","CSNK2B"
"ATF1","DNMT3L"
"ATF1","ELF1"
"ATF1","EP300"
"ATF1","FEV"
"ATF1","FOSL2"
"ATF1","GRIN3B"
"ATF1","HIPK3"
"ATF1","HNF1B"
"ATF1","HSPA8"
"ATF1","JUNB"
"ATF1","KCNA4"
"ATF1","MAPK14"
"ATF1","MAPKAPK3"
"ATF1","MIA2"
"ATF1","MKRN2"
"ATF1","NFATC1"
"ATF1","NFIL3"
"ATF1","NKX6-1"
"ATF1","NR2C2"
"ATF1","PPP2R5C"
"ATF1","PRKACA"
"ATF1","RPS6KA3"
"ATF1","RPS6KA4"
"ATF1","RPS6KA5"
"ATF1","SMAD4"
"ATF1","SRA1"
"ATF1","TFAP4"
"ATF1","TRPV5"
"ATF1","TUFT1"
"ATG3","AATF"
"ATG3","ACP1"
"ATG3","ACTB"
"ATG3","ACTBL2"
"ATG3","ACTL6A"
"ATG3","ADRM1"
"ATG3","ADSL"
"ATG3","ALDOA"
"ATG3","ALS2"
"ATG3","AMBRA1"
"ATG3","ANKRD39"
"ATG3","AP4B1"
"ATG3","AP4E1"
"ATG3","ARFGEF1"
"ATG3","ASS1"
"ATG3","ATG10"
"ATG3","ATG12"
"ATG3","ATG16L1"
"ATG3","ATG2A"
"ATG3","ATG4A"
"ATG3","ATG4B"
"ATG3","ATG4C"
"ATG3","ATG4D"
"ATG3","ATG5"
"ATG3","ATG7"
"ATG3","ATG9A"
"ATG3","ATP6V1B2"
"ATG3","ATXN7L3"
"ATG3","AUP1"
"ATG3","AZI2"
"ATG3","BAG3"
"ATG3","BAP1"
"ATG3","BCR"
"ATG3","BECN1"
"ATG3","BRD4"
"ATG3","C2orf73"
"ATG3","CAP1"
"ATG3","CCNF"
"ATG3","CCNY"
"ATG3","CEBPZ"
"ATG3","CFLAR"
"ATG3","CLN3"
"ATG3","CLP1"
"ATG3","CLU"
"ATG3","COPB2"
"ATG3","CREBBP"
"ATG3","CSTF1"
"ATG3","CTDP1"
"ATG3","CUL3"
"ATG3","DCAF13"
"ATG3","DDX10"
"ATG3","DDX21"
"ATG3","DDX47"
"ATG3","DDX49"
"ATG3","DDX55"
"ATG3","DERL1"
"ATG3","DERL2"
"ATG3","DERL3"
"ATG3","DFFA"
"ATG3","DHFR"
"ATG3","DHX33"
"ATG3","DHX36"
"ATG3","DHX37"
"ATG3","DKC1"
"ATG3","DLD"
"ATG3","EDEM1"
"ATG3","EFR3A"
"ATG3","EI24"
"ATG3","EIF1AD"
"ATG3","EIF6"
"ATG3","EN1"
"ATG3","EP300"
"ATG3","ERCC2"
"ATG3","ERCC3"
"ATG3","ETF1"
"ATG3","EXOSC2"
"ATG3","FADD"
"ATG3","FAM8A1"
"ATG3","FAU"
"ATG3","FBL"
"ATG3","FCF1"
"ATG3","FECH"
"ATG3","FGB"
"ATG3","FNBP1L"
"ATG3","FPGS"
"ATG3","GABARAP"
"ATG3","GABARAPL1"
"ATG3","GABARAPL2"
"ATG3","GAPDH"
"ATG3","GART"
"ATG3","GDI2"
"ATG3","GNAQ"
"ATG3","GNB2"
"ATG3","GNL3"
"ATG3","GPN1"
"ATG3","GPR141"
"ATG3","GRB2"
"ATG3","GTF2B"
"ATG3","GTF2F2"
"ATG3","HNRNPU"
"ATG3","HRAS"
"ATG3","HSPA1A"
"ATG3","HSPA9"
"ATG3","HUWE1"
"ATG3","IL1B"
"ATG3","IMP4"
"ATG3","KRT85"
"ATG3","LDB1"
"ATG3","LSG1"
"ATG3","MAK16"
"ATG3","MAP1B"
"ATG3","MAP1LC3A"
"ATG3","MAP1LC3B"
"ATG3","MAP1LC3B2"
"ATG3","MAP1LC3C"
"ATG3","MAP1S"
"ATG3","MCOLN1"
"ATG3","MED12"
"ATG3","MED14"
"ATG3","MED17"
"ATG3","MED18"
"ATG3","MED28"
"ATG3","MED4"
"ATG3","MED6"
"ATG3","MED7"
"ATG3","MED8"
"ATG3","MOB2"
"ATG3","MOCS3"
"ATG3","MTHFD1"
"ATG3","MYLIP"
"ATG3","NAA15"
"ATG3","NAE1"
"ATG3","NANS"
"ATG3","NBR1"
"ATG3","NCBP1"
"ATG3","NCBP2"
"ATG3","NFKBID"
"ATG3","NFS1"
"ATG3","NHLRC2"
"ATG3","NHP2"
"ATG3","NIP7"
"ATG3","NLE1"
"ATG3","NOC4L"
"ATG3","NOL10"
"ATG3","NOL9"
"ATG3","NOP10"
"ATG3","NOP16"
"ATG3","NOP56"
"ATG3","NOP58"
"ATG3","NPC1"
"ATG3","NRBF2"
"ATG3","NUDT21"
"ATG3","OBSL1"
"ATG3","OS9"
"ATG3","P2RX6"
"ATG3","PAK1IP1"
"ATG3","PDCD6IP"
"ATG3","PDE2A"
"ATG3","PELP1"
"ATG3","PFAS"
"ATG3","PIK3C3"
"ATG3","PIK3R4"
"ATG3","PITPNB"
"ATG3","PKN1"
"ATG3","POLR1A"
"ATG3","POLR1B"
"ATG3","POLR1C"
"ATG3","POLR2L"
"ATG3","POLR3A"
"ATG3","POP1"
"ATG3","POP7"
"ATG3","PPP1R8"
"ATG3","PRKCSH"
"ATG3","PRMT1"
"ATG3","PSMA7"
"ATG3","PSMD4"
"ATG3","PTPN1"
"ATG3","PWP2"
"ATG3","QRICH1"
"ATG3","RAB11A"
"ATG3","RAB1A"
"ATG3","RAB7A"
"ATG3","RAN"
"ATG3","RB1CC1"
"ATG3","RBPJ"
"ATG3","RCL1"
"ATG3","RFK"
"ATG3","RHBDD2"
"ATG3","RNMT"
"ATG3","RPF2"
"ATG3","RPL11"
"ATG3","RPL13"
"ATG3","RPL19"
"ATG3","RPL23"
"ATG3","RPL23A"
"ATG3","RPL26"
"ATG3","RPL31"
"ATG3","RPL35A"
"ATG3","RPL7A"
"ATG3","RPL8"
"ATG3","RPL9"
"ATG3","RPP14"
"ATG3","RPP30"
"ATG3","RPS11"
"ATG3","RPS14"
"ATG3","RPS15"
"ATG3","RPS15A"
"ATG3","RPS17"
"ATG3","RPS21"
"ATG3","RPS23"
"ATG3","RPS24"
"ATG3","RPS27"
"ATG3","RPS3A"
"ATG3","RPS4X"
"ATG3","RPS8"
"ATG3","RPS9"
"ATG3","RPTOR"
"ATG3","RRP12"
"ATG3","RYBP"
"ATG3","SAE1"
"ATG3","SAP18"
"ATG3","SDAD1"
"ATG3","SEL1L"
"ATG3","SEPHS1"
"ATG3","SH3GL1"
"ATG3","SH3GL2"
"ATG3","SH3GL3"
"ATG3","SPANXN4"
"ATG3","SPTAN1"
"ATG3","STAT5B"
"ATG3","SUB1"
"ATG3","SYVN1"
"ATG3","TAF1B"
"ATG3","TAF1C"
"ATG3","TAF2"
"ATG3","TAF6"
"ATG3","TAF7"
"ATG3","TAX1BP1"
"ATG3","TBK1"
"ATG3","TECPR1"
"ATG3","TFIP11"
"ATG3","TNFAIP8"
"ATG3","TP63"
"ATG3","TRAPPC2L"
"ATG3","TRIM14"
"ATG3","TRIM67"
"ATG3","TRMT112"
"ATG3","TTBK1"
"ATG3","UBA1"
"ATG3","UBA2"
"ATG3","UBA3"
"ATG3","UBA5"
"ATG3","UBA6"
"ATG3","UBA7"
"ATG3","UBTF"
"ATG3","UROD"
"ATG3","UROS"
"ATG3","USP33"
"ATG3","UTP15"
"ATG3","UTP20"
"ATG3","VPS16"
"ATG3","VPS18"
"ATG3","VPS33A"
"ATG3","VPS39"
"ATG3","VPS4A"
"ATG3","WDR1"
"ATG3","WDR18"
"ATG3","WDR3"
"ATG3","WDR36"
"ATG3","WDR43"
"ATG3","WDR45"
"ATG3","WDR82"
"ATG3","WIPI2"
"ATG3","XPO1"
"ATG3","XRCC5"
"ATG3","XRN2"
"ATG3","YEATS4"
"ATG3","ZFP91"
"ATG3","ZNF414"
"ATG3","ZNHIT1"
"ATG4B","AIMP1"
"ATG4B","AKT1"
"ATG4B","AMBRA1"
"ATG4B","ANXA1"
"ATG4B","ATG10"
"ATG4B","ATG12"
"ATG4B","ATG3"
"ATG4B","ATG7"
"ATG4B","BAG3"
"ATG4B","BCL2"
"ATG4B","C9orf78"
"ATG4B","CAMKK2"
"ATG4B","CCDC124"
"ATG4B","CCNF"
"ATG4B","CNPY3"
"ATG4B","CSNK1D"
"ATG4B","CSNK1E"
"ATG4B","DCP1A"
"ATG4B","DDX3Y"
"ATG4B","DHX9"
"ATG4B","EIF2S3"
"ATG4B","EIF3A"
"ATG4B","EIF3B"
"ATG4B","EIF3H"
"ATG4B","EIF3J"
"ATG4B","EIF3K"
"ATG4B","EIF4A1"
"ATG4B","EIF4E"
"ATG4B","ENG"
"ATG4B","FANK1"
"ATG4B","FAS"
"ATG4B","FBXW11"
"ATG4B","GABARAP"
"ATG4B","GABARAPL1"
"ATG4B","GABARAPL2"
"ATG4B","GBP7"
"ATG4B","GLUD1"
"ATG4B","GTF2F1"
"ATG4B","GTF2F2"
"ATG4B","ILF3"
"ATG4B","KDM5C"
"ATG4B","KRT4"
"ATG4B","KTN1"
"ATG4B","MAP1LC3A"
"ATG4B","MAP1LC3B"
"ATG4B","MAP1LC3B2"
"ATG4B","MAP1LC3C"
"ATG4B","MOV10"
"ATG4B","MYC"
"ATG4B","NCAPD2"
"ATG4B","NUFIP2"
"ATG4B","NUP50"
"ATG4B","NXF1"
"ATG4B","OGT"
"ATG4B","PABPC1"
"ATG4B","PABPC4"
"ATG4B","PLEKHA4"
"ATG4B","PRMT1"
"ATG4B","PRNP"
"ATG4B","PSMD6"
"ATG4B","RPL10"
"ATG4B","RPL11"
"ATG4B","RPL13A"
"ATG4B","RPL17"
"ATG4B","RPL19"
"ATG4B","RPL22"
"ATG4B","RPL23"
"ATG4B","RPL24"
"ATG4B","RPL27"
"ATG4B","RPL28"
"ATG4B","RPL3"
"ATG4B","RPL30"
"ATG4B","RPL31"
"ATG4B","RPL32"
"ATG4B","RPL34"
"ATG4B","RPL38"
"ATG4B","RPL6"
"ATG4B","RPL9"
"ATG4B","RPLP0"
"ATG4B","RPS12"
"ATG4B","RPS13"
"ATG4B","RPS15"
"ATG4B","RPS15A"
"ATG4B","RPS16"
"ATG4B","RPS19"
"ATG4B","RPS23"
"ATG4B","RPS25"
"ATG4B","RPS26"
"ATG4B","RPS3"
"ATG4B","RPS3A"
"ATG4B","RPS4X"
"ATG4B","RPS5"
"ATG4B","RPS7"
"ATG4B","RPS8"
"ATG4B","RPS9"
"ATG4B","RRP1B"
"ATG4B","SHMT2"
"ATG4B","SLC27A4"
"ATG4B","SMC2"
"ATG4B","SQSTM1"
"ATG4B","SRP54"
"ATG4B","STAM"
"ATG4B","STAU1"
"ATG4B","STK16"
"ATG4B","STK3"
"ATG4B","TES"
"ATG4B","TOP2A"
"ATG4B","TRIM67"
"ATG4B","ULK1"
"ATG4B","USP10"
"ATG4B","YWHAB"
"ATG4B","ZCCHC3"
"ATG4B","ZRANB1"
"ATP6V0B","ADRB2"
"ATP6V0B","APOD"
"ATP6V0B","ATP6AP1"
"ATP6V0B","ATP6AP1L"
"ATP6V0B","ATP6AP2"
