"driver","neighbour"
"FGFR3","TNFRSF10A"
"FGFR3","ID1"
"FGFR3","BRD2"
"FGFR3","ILF3"
"FGFR3","ZNF436"
"FGFR3","RAB3GAP2"
"FGFR3","PTEN"
"FGFR3","ZNF333"
"FGFR3","BRD4"
"FGFR3","PER1"
"FGFR3","HSP90AB1"
"FGFR3","TECR"
"FGFR3","CBLB"
"FGFR3","PPARA"
"FGFR3","HSPA4"
"FGFR3","LOXL4"
"FGFR3","NR2C2"
"FGFR3","MDM2"
"FGFR3","EZH2"
"FGFR3","CDKN1A"
"FGFR3","IL6"
"FGFR3","PI4KA"
"FGFR3","FAM83A"
"FGFR3","HGS"
"FGFR3","MUC1"
"FGFR3","LY86"
"FGFR3","MAP1LC3B"
"FGFR3","HSPG2"
"FGFR3","PDGFRA"
"FGFR3","SH3KBP1"
"FGFR3","NSMCE2"
"FGFR3","HSP90AA1"
"FGFR3","JUN"
"FGFR3","MMP9"
"FGFR3","SQSTM1"
"FGFR3","TRAF6"
"FGFR3","MTHFD1L"
"FGFR3","AIMP1"
"FGFR3","C6orf47"
"FGFR3","RNF130"
"FGFR3","CYTIP"
"FGFR3","SPP1"
"FGFR3","FCHSD2"
"FGFR3","STAT1"
"FGFR3","FGF2"
"FGFR3","AP3M2"
"FGFR3","FOSL1"
"FGFR3","UBC"
"FGFR3","BCAT1"
"FGFR3","SHC1"
"FGFR3","DYRK1A"
"FGFR3","DUSP10"
"FGFR3","FGF1"
"FGFR3","GATA3"
"FGFR3","PDE4DIP"
"FGFR3","JUNB"
"FGFR3","PLAU"
"FGFR3","CALM3"
"FGFR3","DVL2"
"FGFR3","SPATA12"
"FGFR3","VEZT"
"FGFR3","NEDD4L"
"FGFR3","RELA"
"FGFR3","SOCS3"
"FGFR3","POMC"
"FGFR3","IL5RA"
"FGFR3","SP2"
"FGFR3","NEDD4"
"FGFR3","UTRN"
"FGFR3","FANK1"
"FGFR3","EGF"
"FGFR3","CREM"
"FGFR3","CAMK2D"
"FGFR3","TRIM69"
"FGFR3","SPRED2"
"FGFR3","KRT8"
"FGFR3","HSD17B12"
"FGFR3","FGF7"
"FGFR3","SLC7A8"
"FGFR3","UNC45A"
"FGFR3","FGFR1"
"FGFR3","HNRNPL"
"FGFR3","CDK6"
"FGFR3","IGF1R"
"FGFR3","ARF4"
"FGFR3","MYO1B"
"FGFR3","PTK2B"
"FGFR3","FBLN5"
"FGFR3","ATF3"
"FGFR3","TMTC1"
"FGFR3","ANXA3"
"FGFR3","TMEM33"
"FGFR3","NOS3"
"FGFR3","DNM2"
"FGFR3","DYNC1H1"
"FGFR3","SOCS1"
"FGFR3","FBXO7"
"FGFR3","FOSL2"
"FGFR3","CTNNB1"
"FGFR3","PIK3CD"
"FGFR3","STIM1"
"FGFR3","PTK2"
"FGFR3","GRB2"
"FGFR3","SDF2L1"
"FGFR3","MIIP"
"FGFR3","ENSA"
"FGFR3","NR1H2"
"FGFR4","ALK"
"FGFR4","ITSN1"
"FGFR4","PIK3R1"
"FGFR4","PHACTR4"
"FGFR4","PTPN6"
"FGFR4","VANGL1"
"FGFR4","CD44"
"FGFR4","NFATC4"
"FGFR4","HES1"
"FGFR4","CCL22"
"FGFR4","SRC"
"FGFR4","AKT1"
"FGFR4","XIAP"
"FGFR4","CDK1"
"FGFR4","MYC"
"FGFR4","TNFRSF10A"
"FGFR4","UBR4"
"FGFR4","P2RY6"
"FGFR4","CCNE1"
"FGFR4","DTNB"
"FGFR4","MAP2K5"
"FGFR4","HSP90AB1"
"FGFR4","SNAP29"
"FGFR4","EPCAM"
"FGFR4","CBLB"
"FGFR4","FCGRT"
"FGFR4","ANGPTL4"
"FGFR4","MDM2"
"FGFR4","PFKP"
"FGFR4","HGS"
"FGFR4","HGF"
"FGFR4","LY86"
"FGFR4","CCND2"
"FGFR4","TP53"
"FGFR4","WT1"
"FGFR4","PDGFRA"
"FGFR4","SH3KBP1"
"FGFR4","MTOR"
"FGFR4","PACSIN2"
"FGFR4","CALM3"
"FGFR4","HSP90AA1"
"FGFR4","TLR9"
"FGFR4","HLA-A"
"FGFR4","ROBO1"
"FGFR4","JUN"
"FGFR4","MMP9"
"FGFR4","TRAF6"
"FGFR4","HIF1A"
"FGFR4","ARHGEF10"
"FGFR4","GNA12"
"FGFR4","SCHIP1"
"FGFR4","SPP1"
"FGFR4","STAT3"
"FGFR4","LRBA"
"FGFR4","TNIK"
"FGFR4","FGF8"
"FGFR4","FGF2"
"FGFR4","DIRAS3"
"FGFR4","UBC"
"FGFR4","STK11"
"FGFR4","SHC1"
"FGFR4","ZDHHC5"
"FGFR4","VCL"
"FGFR4","EZR"
"FGFR4","NTF3"
"FGFR4","FGF1"
"FGFR4","ARNT"
"FGFR4","PTPRR"
"FGFR4","ABLIM1"
"FGFR4","BCAS3"
"FGFR4","PSD3"
"FGFR4","PLAU"
"FGFR4","CDK6"
"FGFR4","WASF2"
"FGFR4","PPP3CA"
"FGFR4","RAP1A"
"FGFR4","NEDD4L"
"FGFR4","DAB2"
"FGFR4","PIK3R3"
"FGFR4","RELA"
"FGFR4","MSN"
"FGFR4","PLCG1"
"FGFR4","IL5RA"
"FGFR4","CARHSP1"
"FGFR4","NCOA7"
"FGFR4","FGFR3"
"FGFR4","MAP3K5"
"FGFR4","ASAP1"
"FGFR4","CX3CL1"
"FGFR4","APBB2"
"FGFR4","FOS"
"FGFR4","SORBS1"
"FGFR4","MAP2K3"
"FGFR4","NEDD4"
"FGFR4","ERC1"
"FGFR4","ANKS1A"
"FGFR4","PSTPIP2"
"FGFR4","NUMB"
"FGFR4","FGF7"
"FGFR4","MAPK14"
"FGFR4","ARF4"
"FGFR4","WDR25"
"FGFR4","SH3PXD2B"
"FGFR4","MET"
"FGFR4","TERT"
"FGFR4","FGFR1"
"FGFR4","MAPK8"
"FGFR4","IGF1R"
"FGFR4","GLUD1"
"FGFR4","STAT1"
"FGFR4","PIK3CB"
"FGFR4","CPVL"
"FGFR4","SH3RF1"
"FGFR4","RET"
"FGFR4","APC"
"FGFR4","TGFBR2"
"FGFR4","DNM2"
"FGFR4","HSPA1B"
"FGFR4","BECN1"
"FGFR4","NMI"
"FGFR4","ZC3HAV1"
"FGFR4","SLC38A1"
"FGFR4","LYN"
"FGFR4","GRB2"
"FGFR4","SDF2L1"
"FGFR4","MTMR9"
"FGFR4","RIPK3"
"FGFR4","ANKS6"
"FGFR4","UNC45A"
"FGFR4","PARK7"
"FGFR4","TANC1"
"FLI1","ARID1B"
"FLI1","FUS"
"FLI1","EPHA2"
"FLI1","USP9X"
"FLI1","GATA1"
"FLI1","MYB"
"FLI1","TAL1"
"FLI1","BRCA1"
"FLI1","SPI1"
"FLI1","RUNX1"
"FLI1","ERG"
"FLI1","BCL2"
"FLI1","KAT2B"
"FLI1","CREBBP"
"FLI1","TGFB1"
"FLI1","ETV6"
"FLI1","TGFBR2"
"FLI1","ARID1A"
"FLI1","HDAC1"
"FLI1","SMAD3"
"FLI1","KLF1"
"FLII","TLN2"
"FLII","ESR1"
"FLII","CIC"
"FLII","FBXW7"
"FLII","MYC"
"FLII","CDK1"
"FLII","CCND1"
"FLII","CSNK1A1"
"FLII","APEX1"
"FLII","CDK9"
"FLII","MED4"
"FLII","CARM1"
"FLII","ACTB"
"FLII","CCND2"
"FLII","CDK2"
"FLII","GSK3B"
"FLII","BRCA1"
"FLII","IFI16"
"FLII","CALD1"
"FLII","AR"
"FLII","TNF"
"FLII","SUB1"
"FLII","BIRC3"
"FLII","EGFR"
"FLII","MAPK8"
"FLII","AKT1"
"FLII","RECQL4"
"FLII","RBPJ"
"FLII","PARP1"
"FLII","CTNNB1"
"FLT1","VEGFB"
"FLT1","PGF"
"FLT1","PIK3R1"
"FLT1","PIK3CB"
"FLT1","IGF1"
"FLT1","SRC"
"FLT1","TMEM33"
"FLT1","CCL2"
"FLT1","VEGFA"
"FLT1","PIK3R5"
"FLT1","EPAS1"
"FLT1","NRP1"
"FLT1","NEDD4"
"FLT1","MDM2"
"FLT1","PI4KA"
"FLT1","HGF"
"FLT1","SVIL"
"FLT1","TRAF6"
"FLT1","ANXA2"
"FLT1","HIF1A"
"FLT1","HSPA4"
"FLT1","MTHFD1L"
"FLT1","EGFR"
"FLT1","PRKCB"
"FLT1","PSMB3"
"FLT1","FGF1"
"FLT1","NEDD4L"
"FLT1","HCK"
"FLT1","LONP1"
"FLT1","FYN"
"FLT1","PLCG2"
"FLT1","CCL3"
"FLT1","S100A9"
"FLT1","RNF213"
"FLT1","HSD17B12"
"FLT1","AP3D1"
"FLT1","LEP"
"FLT1","STAT1"
"FLT1","NOS3"
"FLT1","MYO1B"
"FLT1","LDLR"
"FLT1","PTK2B"
"FLT1","ARHGEF2"
"FLT1","AIMP1"
"FLT1","ATR"
"FLT1","RBM11"
"FLT1","VEGFC"
"FLT1","DNM2"
"FLT1","NRP2"
"FLT1","HSPA1B"
"FLT1","PTPRJ"
"FLT1","ITGB1"
"FLT1","GRB2"
"FLT3","BLK"
"FLT3","PIK3R1"
"FLT3","PTPN6"
"FLT3","CSF2"
"FLT3","PIK3C3"
"FLT3","SRC"
"FLT3","PIK3R2"
"FLT3","TLR9"
"FLT3","PIK3R5"
"FLT3","HDAC5"
"FLT3","INPP5D"
"FLT3","CBLB"
"FLT3","DYNC1LI1"
"FLT3","PIK3CG"
"FLT3","STAT5A"
"FLT3","PI4KA"
"FLT3","PDS5A"
"FLT3","APOB"
"FLT3","GSK3A"
"FLT3","GLS"
"FLT3","HCK"
"FLT3","MEIS1"
"FLT3","KIT"
"FLT3","CLGN"
"FLT3","PTPN12"
"FLT3","MTHFD1L"
"FLT3","IL10"
"FLT3","STAT3"
"FLT3","SOCS1"
"FLT3","SPI1"
"FLT3","RUNX1"
"FLT3","TNS1"
"FLT3","CSK"
"FLT3","FANCI"
"FLT3","SH3BP2"
"FLT3","PIK3CD"
"FLT3","LONP1"
"FLT3","FYN"
"FLT3","STAT5B"
"FLT3","RRP12"
"FLT3","PHC2"
"FLT3","CSF1R"
"FLT3","CSF2RA"
"FLT3","PIM1"
"FLT3","PDGFRB"
"FLT3","RNF213"
"FLT3","CBL"
"FLT3","CDKN1B"
"FLT3","IPO5"
"FLT3","SH2B3"
"FLT3","ARHGEF2"
"FLT3","NUP210"
"FLT3","GRB10"
"FLT3","SERPINE1"
"FLT3","SYK"
"FLT3","PTPRJ"
"FLT3","CTNNB1"
"FLT3","LYN"
"FOXA1","PLOD2"
"FOXA1","ESR1"
"FOXA1","TLE3"
"FOXA1","HDAC9"
"FOXA1","TACC2"
"FOXA1","NUP153"
"FOXA1","ASH2L"
"FOXA1","FOS"
"FOXA1","MCM7"
"FOXA1","NEDD4"
"FOXA1","NRIP1"
"FOXA1","COL18A1"
"FOXA1","AREG"
"FOXA1","S100A13"
"FOXA1","KAT5"
"FOXA1","NKX2-1"
"FOXA1","NFIB"
"FOXA1","KLK3"
"FOXA1","APOB"
"FOXA1","TTR"
"FOXA1","TFF1"
"FOXA1","SATB1"
"FOXA1","MAP1LC3B"
"FOXA1","RBPMS"
"FOXA1","PACSIN2"
"FOXA1","RBMX"
"FOXA1","RPL13A"
"FOXA1","GCG"
"FOXA1","JUN"
"FOXA1","NCBP1"
"FOXA1","RALY"
"FOXA1","VPS37C"
"FOXA1","SHH"
"FOXA1","SIL1"
"FOXA1","AR"
"FOXA1","CCND1"
"FOXA1","NFIA"
"FOXA1","KRT13"
"FOXA1","SFTPA1"
"FOXA1","UAP1"
"FOXA1","ANKRD22"
"FOXA1","ATAD1"
"FOXA1","CYP2C18"
"FOXA1","EXOSC2"
"FOXA1","GMPS"
"FOXA1","INTS6"
"FOXA1","RPF1"
"FOXA1","POU2F1"
"FOXA1","SCGB1A1"
"FOXA1","NCOA3"
"FOXA1","RARA"
"FOXA1","BANF1"
"FOXA1","PHF2"
"FOXA1","EGFR"
"FOXA1","KDM6A"
"FOXA1","DNAH7"
"FOXA1","RBMS1"
"FOXA1","SERPINA1"
"FOXA1","PBX1"
"FOXA1","TRPS1"
"FOXA1","CDKN1B"
"FOXA1","MSI2"
"FOXA1","FOXA2"
"FOXA1","TLE1"
"FOXA1","EP300"
"FOXA1","GRHL2"
"FOXA1","STOM"
"FOXA1","PIAS1"
"FOXA1","NR3C1"
"FOXA1","NCOA1"
"FOXA1","ABHD11"
"FOXA1","NCOA6"
"FOXA1","NKX3-1"
"FOXA1","AGR2"
"FOXA1","AFP"
"FOXA1","LTBP1"
"FOXA1","FST"
"FOXA1","TBP"
"FOXA1","SMAD3"
"FOXA2","GCK"
"FOXA2","ESR1"
"FOXA2","GCG"
"FOXA2","MTSS1"
"FOXA2","APOA1"
"FOXA2","UCP2"
"FOXA2","INS"
"FOXA2","AGR2"
"FOXA2","DLK1"
"FOXA2","CYP7A1"
"FOXA2","FOXA1"
"FOXA2","NKX2-1"
"FOXA2","AKT1"
"FOXA2","EPHX1"
"FOXA2","F2"
"FOXA2","TFF1"
"FOXA2","TCF7L2"
"FOXA2","NACC1"
"FOXA2","DDC"
"FOXA2","ONECUT1"
"FOXA2","HNF4A"
"FOXA2","A2M"
"FOXA2","HMGCS1"
"FOXA2","AR"
"FOXA2","BDH1"
"FOXA2","PDX1"
"FOXA2","SCGB1A1"
"FOXA2","PCK1"
"FOXA2","TAT"
"FOXA2","NFATC2"
"FOXA2","ALDOB"
"FOXA2","SLC2A2"
"FOXA2","PKLR"
"FOXA2","KCNJ11"
"FOXA2","TLE1"
"FOXA2","ALAS1"
"FOXA2","NKX2-2"
"FOXA2","NCOA1"
"FOXA2","ACADM"
"FOXA2","CPT1A"
"FOXA2","OTX2"
"FOXK2","MNT"
"FOXK2","SIN3A"
"FOXK2","FOXK1"
"FOXL2","SMAD4"
"FOXL2","NR5A2"
"FOXL2","IER3"
"FOXL2","CYP19A1"
"FOXL2","CH25H"
"FOXL2","FOS"
"FOXL2","IL11"
"FOXL2","CXCL2"
"FOXL2","SIRT1"
"FOXL2","BCL2A1"
"FOXL2","TNFAIP3"
"FOXL2","CCL3L3"
"FOXL2","CYP17A1"
"FOXL2","STAR"
"FOXL2","PPARGC1A"
"FOXL2","PES1"
"FOXL2","PTGS2"
"FOXL2","SOD2"
"FOXL2","AMH"
"FOXL2","CXCL3"
"FOXL2","HK2"
"FOXL2","MRPS18A"
"FOXL2","CREM"
"FOXL2","CCL3"
"FOXL2","ATF3"
"FOXL2","CCL20"
"FOXL2","FSHB"
"FOXL2","SMAD3"
"FOXM1","PROC"
"FOXM1","ESR1"
"FOXM1","CDC25B"
"FOXM1","MAP2K1"
"FOXM1","MYC"
"FOXM1","TGFA"
"FOXM1","FOS"
"FOXM1","CDK4"
"FOXM1","ETV5"
"FOXM1","HSP90AB1"
"FOXM1","CENPB"
"FOXM1","AXIN1"
"FOXM1","CYP7A1"
"FOXM1","RBBP4"
"FOXM1","MYBL2"
"FOXM1","LAMA4"
"FOXM1","CDKN1A"
"FOXM1","CCND2"
"FOXM1","DCAF15"
"FOXM1","CDX2"
"FOXM1","BTG2"
"FOXM1","CCNA2"
"FOXM1","CDK2"
"FOXM1","BMI1"
"FOXM1","HSP90AA1"
"FOXM1","GSK3B"
"FOXM1","PES1"
"FOXM1","FXR1"
"FOXM1","PRPS2"
"FOXM1","HIF1A"
"FOXM1","HSPA1A"
"FOXM1","CCND1"
"FOXM1","STAT3"
"FOXM1","PARD6B"
"FOXM1","AURKB"
"FOXM1","ECT2"
"FOXM1","NPM1"
"FOXM1","MBP"
"FOXM1","PECAM1"
"FOXM1","BIRC5"
"FOXM1","SKP2"
"FOXM1","CDK6"
"FOXM1","UBE2I"
"FOXM1","NCOA2"
"FOXM1","SNAI1"
"FOXM1","SMARCA4"
"FOXM1","CCNL2"
"FOXM1","ZBTB3"
"FOXM1","CDK1"
"FOXM1","MMP2"
"FOXM1","CDKN1B"
"FOXM1","TRIM25"
"FOXM1","CDC25C"
"FOXM1","CCNE1"
"FOXM1","SIRT1"
"FOXM1","LAMA2"
"FOXM1","CENPA"
"FOXM1","CKS1B"
"FOXM1","CREBBP"
"FOXM1","FOXF1"
"FOXM1","OTUD7B"
"FOXM1","MAPK14"
"FOXM1","PML"
"FOXM1","BRCA2"
"FOXM1","HERC5"
"FOXM1","KIF18A"
"FOXM1","FASN"
"FOXM1","SLC2A2"
"FOXM1","LZTS2"
"FOXM1","ONECUT1"
"FOXM1","SP1"
"FOXM1","EP300"
"FOXM1","CDH1"
"FOXM1","MEF2C"
"FOXM1","VEGFA"
"FOXM1","PLK1"
"FOXM1","CENPF"
"FOXM1","CCNB1"
"FOXM1","CDC25A"
"FOXM1","XRCC1"
"FOXM1","CTNNB1"
"FOXM1","USP5"
"FOXM1","ITGB1"
"FOXM1","SMAD3"
"FOXM1","CHEK2"
"FOXO1","IL6R"
"FOXO1","SMAD4"
"FOXO1","FHL2"
"FOXO1","AGRP"
"FOXO1","EIF4EBP1"
"FOXO1","PRDX4"
"FOXO1","ADIPOQ"
"FOXO1","ESR1"
"FOXO1","CEBPA"
"FOXO1","APOC3"
"FOXO1","ETS1"
"FOXO1","CUX1"
"FOXO1","PPARG"
"FOXO1","PRKAG2"
"FOXO1","KLF2"
"FOXO1","APOA1"
"FOXO1","PIGR"
"FOXO1","IGF1"
"FOXO1","AHSG"
"FOXO1","FGG"
"FOXO1","INS"
"FOXO1","AKT1"
"FOXO1","CDKN2B"
"FOXO1","ANGPT1"
"FOXO1","IL1B"
"FOXO1","CDKN1B"
"FOXO1","TSC2"
"FOXO1","SAA1"
"FOXO1","CDK1"
"FOXO1","CDK4"
"FOXO1","CDKN2D"
"FOXO1","CEBPB"
"FOXO1","S100A9"
"FOXO1","NANOG"
"FOXO1","PPARA"
"FOXO1","RPS6KA3"
"FOXO1","PPARGC1A"
"FOXO1","ATM"
"FOXO1","CAV1"
"FOXO1","FOXO3"
"FOXO1","SCP2"
"FOXO1","SELL"
"FOXO1","CDKN1A"
"FOXO1","IL6"
"FOXO1","KLK3"
"FOXO1","APOB"
"FOXO1","ABCB1"
"FOXO1","YAP1"
"FOXO1","ALPI"
"FOXO1","ANXA1"
"FOXO1","AKAP12"
"FOXO1","AZGP1"
"FOXO1","ORM2"
"FOXO1","UBE3A"
"FOXO1","SOD2"
"FOXO1","HNF4A"
"FOXO1","KLF4"
"FOXO1","FASLG"
"FOXO1","PCK2"
"FOXO1","A2M"
"FOXO1","PARP1"
"FOXO1","PRL"
"FOXO1","LMNA"
"FOXO1","PRKCA"
"FOXO1","STMN1"
"FOXO1","APOE"
"FOXO1","USP7"
"FOXO1","MYH9"
"FOXO1","DYRK1A"
"FOXO1","CORO1C"
"FOXO1","SPTBN1"
"FOXO1","SKP2"
"FOXO1","AR"
"FOXO1","NOS2"
"FOXO1","CFL1"
"FOXO1","NEDD4L"
"FOXO1","IL6ST"
"FOXO1","TPM4"
"FOXO1","ANGPT2"
"FOXO1","DIAPH1"
"FOXO1","NCOR2"
"FOXO1","RARA"
"FOXO1","CFB"
"FOXO1","SHROOM3"
"FOXO1","BCL2L11"
"FOXO1","PIM1"
"FOXO1","PCK1"
"FOXO1","TCF4"
"FOXO1","PML"
"FOXO1","NLK"
"FOXO1","EIF2S1"
"FOXO1","HP"
"FOXO1","IGFBP1"
"FOXO1","LEP"
"FOXO1","SMAD6"
"FOXO1","FGA"
"FOXO1","NOS3"
"FOXO1","NOX4"
"FOXO1","PAX3"
"FOXO1","PTK2B"
"FOXO1","EP300"
"FOXO1","TNFSF10"
"FOXO1","TP53"
"FOXO1","GFAP"
"FOXO1","NCOA1"
"FOXO1","HSPA8"
"FOXO1","TRIM63"
"FOXO1","RBPJ"
"FOXO1","CCNB1"
"FOXO1","HNRNPA1"
"FOXO1","HDAC1"
"FOXO1","FABP5"
"FOXO1","CTNNB1"
"FOXO1","PTEN"
"FOXO1","SMAD3"
"FOXO3","FBXO32"
"FOXO3","SMAD4"
"FOXO3","PRDX3"
"FOXO3","NRF1"
"FOXO3","BNIP3L"
"FOXO3","ESR1"
"FOXO3","RBL2"
"FOXO3","PRKAG2"
"FOXO3","CTBP1"
"FOXO3","SCP2"
"FOXO3","CCNB1"
"FOXO3","CEBPB"
"FOXO3","AKT1"
"FOXO3","SGK3"
"FOXO3","PINK1"
"FOXO3","CDKN1A"
"FOXO3","MYC"
"FOXO3","CDKN1B"
"FOXO3","ID1"
"FOXO3","CDK1"
"FOXO3","FKBP4"
"FOXO3","E2F1"
"FOXO3","FASLG"
"FOXO3","TP53"
"FOXO3","CDKN2D"
"FOXO3","BRD4"
"FOXO3","KAT2B"
"FOXO3","RPS6KA3"
"FOXO3","PPARGC1A"
"FOXO3","MDM2"
"FOXO3","CDKN2B"
"FOXO3","ABCB1"
"FOXO3","DUSP5"
"FOXO3","DUSP6"
"FOXO3","SIRT1"
"FOXO3","SOD2"
"FOXO3","AKT2"
"FOXO3","HIF1A"
"FOXO3","KLF4"
"FOXO3","BRCA1"
"FOXO3","EGFR"
"FOXO3","GADD45A"
"FOXO3","STAT3"
"FOXO3","RUNX1"
"FOXO3","VDR"
"FOXO3","CITED2"
"FOXO3","BBC3"
"FOXO3","AR"
"FOXO3","BCL6"
"FOXO3","ESR2"
"FOXO3","FOXK1"
"FOXO3","SIRT6"
"FOXO3","NR1H3"
"FOXO3","FOXO4"
"FOXO3","PIK3CA"
"FOXO3","EGF"
"FOXO3","PGR"
"FOXO3","PPM1D"
"FOXO3","FOXO1"
"FOXO3","YWHAQ"
"FOXO3","BCL2L11"
"FOXO3","NFKB1"
"FOXO3","NLK"
"FOXO3","TERT"
"FOXO3","MAPK8"
"FOXO3","TSC22D3"
"FOXO3","NOS3"
"FOXO3","CAT"
"FOXO3","LDLR"
"FOXO3","TNFSF10"
"FOXO3","EGLN3"
"FOXO3","CTNNB1"
"FOXO3","ITGB1"
"FOXO3","SMAD3"
"FOXO3","PTK2"
"FOXO4","RBL2"
"FOXO4","CDKN2B"
"FOXO4","FOXO3"
"FOXO4","CDKN1A"
"FOXO4","SOD2"
"FOXO4","GADD45A"
"FOXO4","BCL6"
"FOXO4","CREB1"
"FOXO4","CDKN1B"
"FOXO4","TP53"
"FOXP1","FHL2"
"FOXP1","SASH1"
"FOXP1","CUX1"
"FOXP1","MYC"
"FOXP1","NFIB"
"FOXP1","CDKN1A"
"FOXP1","IL2"
"FOXP1","KLK3"
"FOXP1","ERG"
"FOXP1","ESR2"
"FOXP1","NFIA"
"FOXP1","ZMYM2"
"FOXP1","SFTPC"
"FOXP1","NCOR2"
"FOXP1","NFIX"
"FOXP1","KLF5"
"FOXP1","PBX1"
"FOXP1","CSF1R"
"FOXP1","RBPJ"
"FOXP1","CTNNB1"
"FOXP1","TBP"
"FOXP2","CNTNAP2"
"FOXP2","PLAUR"
"FOXP2","FOXP1"
"FTO","MPZL1"
"FUBP1","SMARCA2"
"FUBP1","KRAS"
"FUBP1","ARF4"
"FUBP1","GATA1"
"FUBP1","MDM2"
"FUBP1","AIMP2"
"FUBP1","HNRNPA2B1"
"FUBP1","NME1"
"FUBP1","CDK2"
"FUBP1","SMN2"
"FUBP1","GSK3B"
"FUBP1","IGF2BP1"
"FUBP1","SNRPB"
"FUBP1","BRCA1"
"FUBP1","EGFR"
"FUBP1","ACOT7"
"FUBP1","AR"
"FUBP1","INSR"
"FUBP1","PCBP1"
"FUBP1","RBM39"
"FUBP1","RPS15"
"FUBP1","PDHA1"
"FUBP1","HDAC2"
"FUBP1","TP53"
"FUBP1","PARP1"
"FUBP1","HNRNPA1"
"FUBP1","FN1"
"FUBP1","PTEN"
"FUS","MEF2D"
"FUS","TNIP1"
"FUS","AKT1"
"FUS","CTCF"
"FUS","GSTP1"
"FUS","MYC"
"FUS","BCL2L1"
"FUS","FBP1"
"FUS","BCL2"
"FUS","ZC3H18"
"FUS","AGR2"
"FUS","ACTB"
"FUS","LMNA"
"FUS","MAT2A"
"FUS","GSK3B"
"FUS","SQSTM1"
"FUS","BRCA1"
"FUS","CD274"
"FUS","EGFR"
"FUS","RELA"
"FUS","AR"
"FUS","TNF"
"FUS","HNRNPF"
"FUS","BIRC3"
"FUS","ABCA1"
"FUS","CYLD"
"FUS","VCAM1"
"FUS","RAB7A"
"FUS","BCL2L11"
"FUS","HNRNPAB"
"FUS","HNRNPL"
"FUS","TP53"
"FUS","GRIN1"
"FUS","OPTN"
"FUS","ARID1A"
"FUS","HDAC1"
"FUS","FN1"
"FYN","FAS"
"FYN","CD36"
"FYN","CAST"
"FYN","ARHGAP32"
"FYN","CAV1"
"FYN","FLT1"
"FYN","NEDD9"
"FYN","PRKCE"
"FYN","UBE2L3"
"FYN","PIK3R1"
"FYN","SLA"
"FYN","EVL"
"FYN","FUS"
"FYN","CD44"
"FYN","NFATC4"
"FYN","IL7R"
"FYN","SRC"
"FYN","UNC5B"
"FYN","IL1B"
"FYN","CDK1"
"FYN","JAK1"
"FYN","PRKCZ"
"FYN","ERGIC1"
"FYN","NRP1"
"FYN","PLK1"
"FYN","RHOB"
"FYN","SEMA3A"
"FYN","FASLG"
"FYN","GNAI2"
"FYN","INPP5D"
"FYN","HSP90AB1"
"FYN","HSPA4"
"FYN","PDGFB"
"FYN","GAB2"
"FYN","POLD1"
"FYN","SCARB2"
"FYN","KLF11"
"FYN","TRIO"
"FYN","IFITM1"
"FYN","FLT3"
"FYN","AKT1"
"FYN","RHOF"
"FYN","HLA-E"
"FYN","SLC4A8"
"FYN","CLDN20"
"FYN","MAP1LC3B"
"FYN","HCK"
"FYN","CDK2"
"FYN","SH3KBP1"
"FYN","LCP2"
"FYN","ABLIM2"
"FYN","RHOA"
"FYN","EPHB4"
"FYN","MAT2A"
"FYN","CRMP1"
"FYN","MAG"
"FYN","DSP"
"FYN","KIT"
"FYN","CTNNA1"
"FYN","HSP90AA1"
"FYN","CD55"
"FYN","CASP8"
"FYN","ILF3"
"FYN","HSPA1A"
"FYN","PRC1"
"FYN","F2R"
"FYN","HEXIM1"
"FYN","PLXNA2"
"FYN","PTGS2"
"FYN","TXNRD1"
"FYN","ATXN1"
"FYN","TRAF6"
"FYN","DAB1"
"FYN","JAK2"
"FYN","ITGB2"
"FYN","PDGFRB"
"FYN","STAT3"
"FYN","MAP2"
"FYN","WIPF1"
"FYN","PRUNE2"
"FYN","STAT1"
"FYN","CSF1"
"FYN","PLXNA1"
"FYN","SNX8"
"FYN","NFE2L2"
"FYN","STK11"
"FYN","GAST"
"FYN","ERBB2"
"FYN","JUP"
"FYN","TRIM55"
"FYN","IFITM3"
"FYN","SIAH1"
"FYN","HSPA5"
"FYN","USP7"
"FYN","SH3BP2"
"FYN","MYH9"
"FYN","AKAP6"
"FYN","AXL"
"FYN","EXTL3"
"FYN","PIK3CA"
"FYN","KALRN"
"FYN","VAV3"
"FYN","TNFRSF10B"
"FYN","INSR"
"FYN","TNF"
"FYN","TRIM63"
"FYN","GSN"
"FYN","BCR"
"FYN","PLCG1"
"FYN","EIF2AK2"
"FYN","HNRNPR"
"FYN","ABL1"
"FYN","ITPR1"
"FYN","PPP1R12A"
"FYN","PRKCH"
"FYN","NEDD4"
"FYN","DCC"
"FYN","PGD"
"FYN","ASAP1"
"FYN","LPP"
"FYN","FLOT1"
"FYN","NBEA"
"FYN","SOD3"
"FYN","ZNFX1"
"FYN","PLCG2"
"FYN","PTPN6"
"FYN","HTT"
"FYN","TRPC6"
"FYN","PRKCD"
"FYN","APBB2"
"FYN","GRIN2B"
"FYN","ATXN3"
"FYN","PTK2"
"FYN","TEX19"
"FYN","EPB41L3"
"FYN","RTN4"
"FYN","EGFR"
"FYN","MKI67"
"FYN","BIRC8"
"FYN","GNAI1"
"FYN","GPC1"
"FYN","PMS2"
"FYN","S1PR1"
"FYN","SCARB1"
"FYN","PTPRF"
"FYN","PTPN2"
